schema_version,trade_id,signal_id,signal_schema_version,strategy_version,signal_date,ts_code,name,industry,quality_score,selection_rank,signal_close,planned_entry_date,planned_entry_price,status,entry_date,entry_price,planned_exit_date,actual_exit_date,exit_price,exit_reason,deferred_reason,delay_trade_days,gross_return_pct,cost_pct,net_return_pct,last_valid_close,stale_price,stale_valuation_days,portfolio_status,portfolio_skip_reason,slot_id,allocated_capital,realized_value
recommend_trade_v1,trd_dc4f0fe1cbb16de6c1ed312f,sig_e1cb0a6caeafe9b3bf60d303,legacy_v1,legacy_v1,20260724,000595.SZ,新能股份,未知,59.03,0,6.07,20260727,5.9486,closed,20260727,5.46,20260728,20260728,5.84,take_profit_gap,,0,6.95970695971,0.15,6.80970695971,5.41,false,0,closed,,1,0.2,0.213619413919
recommend_trade_v1,trd_ae0e14caee936aae79e6e314,sig_0337569cf1febdfed0d630cd,legacy_v1,legacy_v1,20260724,002300.SZ,太阳电缆,未知,56.46,0,7.1,20260727,6.958,closed,20260727,6.958,20260728,20260728,7.32,take_profit_gap,,0,5.20264443806,0.15,5.05264443806,7.07,false,0,closed,,2,0.2,0.210105288876
recommend_trade_v1,trd_8943268b6ef2f735d697b890,sig_19aa8d2c3cc6bb079cbc1664,legacy_v1,legacy_v1,20260724,603993.SH,洛阳钼业,未知,55.46,0,19.04,20260727,18.6592,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_a2b5b636f7843a778cc0736a,sig_920638cd3f548b7ef5ef4daf,legacy_v1,legacy_v1,20260724,600188.SH,兖矿能源,未知,54.74,0,19.73,20260727,19.3354,closed,20260727,19.02,20260728,20260728,19.7808,take_profit,,0,4,0.15,3.85,19.8,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_33c98bda08c001a6daccfe39,sig_74d24283104086ae0050bdb8,legacy_v1,legacy_v1,20260724,000703.SZ,恒逸石化,未知,53.42,0,15.05,20260727,14.749,closed,20260727,14.51,20260728,20260728,15.38,take_profit_gap,,0,5.99586492074,0.15,5.84586492074,15.3,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_00216b30cf7c640ab574a86c,sig_c19054d518b9d08d745f6bd2,legacy_v1,legacy_v1,20260724,300017.SZ,网宿科技,未知,52.74,0,13,20260727,12.74,closed,20260727,12.74,20260729,20260729,12.3578,stop_loss,,0,-3,0.15,-3.15,12.54,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_3e0203617d41a7dfad059e99,sig_9a2542426d7bbbb45e96c772,legacy_v1,legacy_v1,20260724,600352.SH,浙江龙盛,未知,52.24,0,12.28,20260727,12.0344,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_455e2da07c5ddc25eae24579,sig_f051f36154aabf1d3a8386f6,legacy_v1,legacy_v1,20260724,605162.SH,新中港,未知,51.87,0,8.64,20260727,8.4672,closed,20260727,7.78,20260728,20260728,8.13,take_profit_gap,,0,4.49871465296,0.15,4.34871465296,9.23,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_1dcd304d9644c48ee7fc08fa,sig_b8f8586b8a746d492cbdf91f,legacy_v1,legacy_v1,20260724,600011.SH,华能国际,未知,51.67,0,7.09,20260727,6.9482,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_0410eb0ed400154d56001c88,sig_41728235b8f1769ba164afef,legacy_v1,legacy_v1,20260724,601600.SH,中国铝业,未知,50.96,0,9.44,20260727,9.2512,closed,20260727,9.2512,20260729,20260729,9.52,timeout_close,,0,2.90556900726,0.15,2.75556900726,9.52,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_a6a818501d2915718ebce059,sig_d822a841634b270026e886e6,legacy_v1,legacy_v1,20260727,002498.SZ,汉缆股份,未知,69.35,0,7.1,20260728,6.958,closed,20260728,6.76,20260729,20260729,6.41,stop_loss_gap,,0,-5.1775147929,0.15,-5.3275147929,7.19,false,0,closed,,3,0.2,0.189344970414
recommend_trade_v1,trd_b1aa3754a6aee0714fcc738c,sig_279633da9601903b3aac3c0a,legacy_v1,legacy_v1,20260727,600698.SH,湖南天雁,未知,56.22,0,7.08,20260728,6.9384,closed,20260728,6.76,20260729,20260729,6.4,stop_loss_gap,,0,-5.32544378698,0.15,-5.47544378698,6.54,false,0,closed,,4,0.2,0.189049112426
recommend_trade_v1,trd_ffcebabbb88977317201f3ec,sig_6d454e1409fe33bd8508c2ba,legacy_v1,legacy_v1,20260727,000670.SZ,盈方微,未知,54.63,0,6.93,20260728,6.7914,closed,20260728,6.44,20260729,20260729,6.6976,take_profit,,0,4,0.15,3.85,6.71,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_262cb308822fdd25ede67e42,sig_518341285a7cf5cc8dd0259d,legacy_v1,legacy_v1,20260727,600999.SH,招商证券,未知,54.18,0,18.23,20260728,17.8654,closed,20260728,17.8654,20260729,20260729,17.329438,stop_loss,,0,-3,0.15,-3.15,17.68,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5147f6e2c9d956cebb85bee3,sig_2058545c18f43243d85f7d81,legacy_v1,legacy_v1,20260727,000725.SZ,京东方A,未知,53.58,0,5.97,20260728,5.8506,closed,20260728,5.8,20260729,20260729,5.626,stop_loss,,0,-3,0.15,-3.15,5.71,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_38d55eb3871f477b198a91f8,sig_5d770b71211814d8ed7e58e0,legacy_v1,legacy_v1,20260727,000533.SZ,顺钠股份,未知,53.04,0,10.51,20260728,10.2998,closed,20260728,10.2998,20260729,20260729,10.78,take_profit_gap,,0,4.662226451,0.15,4.512226451,12.13,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_b7054bd18efb13bd3725e876,sig_f1e26b1a3965c96c8cc5a550,legacy_v1,legacy_v1,20260727,000703.SZ,恒逸石化,未知,52.5,0,15.81,20260728,15.4938,closed,20260728,15.38,20260730,20260730,15.9952,take_profit,,0,4,0.15,3.85,16.05,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_0866837be808142685dbeffe,sig_c5ca18b0b5b35d5df644cc1f,legacy_v1,legacy_v1,20260727,601857.SH,中国石油,未知,52.44,0,10.9,20260728,10.682,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_8461fa6b55e29e7f6d682754,sig_e910178d0d7ab091c618efb1,legacy_v1,legacy_v1,20260727,300017.SZ,网宿科技,未知,52.25,0,13.33,20260728,13.0634,closed,20260728,12.94,20260729,20260729,12.5518,stop_loss,,0,-3,0.15,-3.15,12.54,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5b14e22959793a7026895729,sig_7baddf652f4c6b9bd6a8442f,legacy_v1,legacy_v1,20260727,600726.SH,华电能源,未知,30,0,6.25,20260728,6.125,closed,20260728,6.08,20260729,20260729,5.8976,stop_loss,,0,-3,0.15,-3.15,5.9,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_9d5330d5b76272639a5202b5,sig_088dfd88b17439649675faeb,legacy_v1,legacy_v1,20260728,300293.SZ,蓝英装备,未知,63.41,0,16.95,20260729,16.611,closed,20260729,15.82,20260730,20260730,14.81,stop_loss_gap,,0,-6.38432364096,0.15,-6.53432364096,15.46,false,0,closed,,1,0.213619413919,0.199660830054
recommend_trade_v1,trd_2292839858eed386121915ac,sig_7265bb824b1ec9f6601884fa,legacy_v1,legacy_v1,20260728,002310.SZ,东方新能,未知,59.55,0,2.65,20260729,2.597,closed,20260729,2.597,20260730,20260730,2.51909,stop_loss,,0,-3,0.15,-3.15,2.49,false,0,closed,,2,0.210105288876,0.203486972277
recommend_trade_v1,trd_853881e0bcc91d4d5394693c,sig_2ac7c801f3b67181519948cc,legacy_v1,legacy_v1,20260728,002366.SZ,融发核电,未知,58.05,0,5.75,20260729,5.635,closed,20260729,5.635,20260731,20260731,5.74,timeout_close,,0,1.86335403727,0.15,1.71335403727,5.74,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_295a25f1070a613c7388ac23,sig_d012839b36c5f2b72af6feac,legacy_v1,legacy_v1,20260728,600415.SH,小商品城,未知,55.45,0,11.83,20260729,11.5934,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_e4d26c6d800cf31826c2fec3,sig_d7fdd9f1fde04ae910b27b79,legacy_v1,legacy_v1,20260728,002549.SZ,凯美特气,未知,55.01,0,14.01,20260729,13.7298,closed,20260729,13.53,20260730,20260730,13.01,stop_loss_gap,,0,-3.84331116038,0.15,-3.99331116038,12.54,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_192edc641c3001777649a7b5,sig_c419c3f1c92aab53f159d686,legacy_v1,legacy_v1,20260728,600881.SH,亚泰集团,未知,54.38,0,1.81,20260729,1.7738,closed,20260729,1.76,20260730,20260730,1.88,take_profit_gap,,0,6.81818181818,0.15,6.66818181818,1.72,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_7eff769696547b6ff88be08f,sig_fed10434589fe1a61b9fe3d3,legacy_v1,legacy_v1,20260728,000725.SZ,京东方A,未知,53.4,0,5.58,20260729,5.4684,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_5a18f7dcaa19182228c8110f,sig_b2f43d77f2469062a21f3d67,legacy_v1,legacy_v1,20260728,600775.SH,南京熊猫,未知,52.94,0,10.35,20260729,10.143,closed,20260729,9.9,20260730,20260730,9.43,stop_loss_gap,,0,-4.74747474747,0.15,-4.89747474747,9.55,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_fc67d5b4e6011b108c026991,sig_fc288b07513557c3446ea655,legacy_v1,legacy_v1,20260728,002440.SZ,闰土股份,未知,52.88,0,12.4,20260729,12.152,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_d929706c22499e7a70c9722a,sig_c10f887476931440163360e2,legacy_v1,legacy_v1,20260728,002647.SZ,仁东控股,未知,52.03,0,9.57,20260729,9.3786,closed,20260729,9.3786,20260730,20260730,9.097242,stop_loss,,0,-3,0.15,-3.15,9.03,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_6451e40675116fb9b51bc429,sig_9f71048c52c9522da6a90153,legacy_v1,legacy_v1,20260729,002130.SZ,沃尔核材,未知,81.2,0,16.48,20260730,16.1504,closed,20260730,16.1504,20260731,20260731,17.19,take_profit_gap,,0,6.43699227264,0.15,6.28699227264,16.7,false,0,closed,,3,0.189344970414,0.201249074073
recommend_trade_v1,trd_1e5f260ca0ef7e7c5b986282,sig_6b9021564a6897b09a026fcf,legacy_v1,legacy_v1,20260729,002969.SZ,嘉美包装,未知,64.41,0,13.14,20260730,12.8772,closed,20260730,12.45,20260731,20260731,11.45,stop_loss_gap,,0,-8.03212851406,0.15,-8.18212851406,12.41,false,0,closed,,4,0.189049112426,0.173580871093
recommend_trade_v1,trd_2fa79c7293b66b719ecefe22,sig_a9bdc6d6ae84f58fd57cb8ae,legacy_v1,legacy_v1,20260729,300328.SZ,宜安科技,未知,61.32,0,12.33,20260730,12.0834,closed,20260730,12.0834,20260731,20260731,12.566736,take_profit,,0,4,0.15,3.85,12.83,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_b192994dc902ef252a71d190,sig_d8763be9dd6d86fc8b36098d,legacy_v1,legacy_v1,20260729,600693.SH,东百集团,未知,60.11,0,9.47,20260730,9.2806,closed,20260730,9.28,20260731,20260731,8.27,stop_loss_gap,,0,-10.8836206897,0.15,-11.0336206897,9.44,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_38a1fb7fa1af667254047be9,sig_7941b668afebcb548a0f5fe4,legacy_v1,legacy_v1,20260729,002602.SZ,世纪华通,未知,59.95,0,13.55,20260730,13.279,closed,20260730,13.279,20260731,20260731,13.81016,take_profit,,0,4,0.15,3.85,13.54,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_8081d5424c031708836362e4,sig_0f2c4a5d9f0ddd247a55797b,legacy_v1,legacy_v1,20260729,600352.SH,浙江龙盛,未知,57.01,0,13.55,20260730,13.279,closed,20260730,13.279,20260803,20260803,12.88063,stop_loss,,0,-3,0.15,-3.15,13.17,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_436e2419202b5d30cbf81264,sig_a5934925706cc8c5cacb1570,legacy_v1,legacy_v1,20260729,600326.SH,西藏天路,未知,55.78,0,6.81,20260730,6.6738,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_b90b6af5cea4c3fe21ab340a,sig_ef3c1c093c18aa82ff7e3cd2,legacy_v1,legacy_v1,20260729,000690.SZ,宝新能源,未知,54.01,0,5.09,20260730,4.9882,closed,20260730,4.97,20260803,20260803,5.01,timeout_close,,0,0.804828973843,0.15,0.654828973843,5.01,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_4be067daabd3cb869beeee5a,sig_bfaf747f4674f462aaf4247b,legacy_v1,legacy_v1,20260729,002244.SZ,滨江集团,未知,51.77,0,9.45,20260730,9.261,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_35641296378cc6633282231f,sig_f3664ea7ec0f0d47b7275f27,legacy_v1,legacy_v1,20260729,600577.SH,精达股份,未知,41.5,0,7.54,20260730,7.3892,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_e5925e591cb01ce49e0ccd07,sig_8185dac5e3746ffc7e1e31f6,legacy_v1,legacy_v1,20260730,300170.SZ,汉得信息,未知,76.87,0,15.07,20260731,14.7686,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_34cf7c956314b84f55b70ab8,sig_6f52635d0fb0418548131629,legacy_v1,legacy_v1,20260730,300981.SZ,中红医疗,未知,65.6,0,14.18,20260731,13.8964,closed,20260731,13.49,20260803,20260803,14.25,take_profit_gap,,0,5.6338028169,0.15,5.4838028169,14.69,false,0,closed,,1,0.199660830054,0.210609836277
recommend_trade_v1,trd_fb4b8496d8be842ce4273e8f,sig_ec0b91a2b5e6a4e2534d2c08,legacy_v1,legacy_v1,20260730,600733.SH,北汽蓝谷,未知,58.14,0,5.96,20260731,5.8408,closed,20260731,5.72,20260803,20260803,6.09,take_profit_gap,,0,6.46853146853,0.15,6.31853146853,5.97,false,0,closed,,2,0.203486972277,0.216344360654
recommend_trade_v1,trd_b90fe050743319358876f86b,sig_b5d5a83e8eb47d341245e025,legacy_v1,legacy_v1,20260730,600619.SH,海立股份,未知,57.47,0,14.24,20260731,13.9552,closed,20260731,13.81,20260804,20260804,14.03,timeout_close,,0,1.59304851557,0.15,1.44304851557,14.03,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_2aa930421d0f534ec8cc723c,sig_c6d82f3d18d88f43af39057f,legacy_v1,legacy_v1,20260730,002703.SZ,浙江世宝,未知,56.65,0,14.61,20260731,14.3178,closed,20260731,13.99,20260803,20260803,14.5496,take_profit,,0,4,0.15,3.85,14.74,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_9852985da153419b2fc71bbb,sig_c32f9492a2ed8663cd19503a,legacy_v1,legacy_v1,20260730,000859.SZ,国风新材,未知,56.07,0,8.37,20260731,8.2026,closed,20260731,8.2,20260803,20260803,7.954,stop_loss,,0,-3,0.15,-3.15,8.27,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_7fac615867f20e410d8f4677,sig_f057f8c87a8e1b9202a24f43,legacy_v1,legacy_v1,20260730,002602.SZ,世纪华通,未知,55.95,0,13.19,20260731,12.9262,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_79eb87ba7cb37b1cf34867d2,sig_6cc452bcfa461385d6b282ae,legacy_v1,legacy_v1,20260730,002585.SZ,双星新材,未知,55.91,0,8.66,20260731,8.4868,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_d787077ac49d67d0ce20d060,sig_6624d8a4c86b74ed12ddf8f2,legacy_v1,legacy_v1,20260730,603327.SH,福蓉科技,未知,55.04,0,9.11,20260731,8.9278,closed,20260731,8.89,20260804,20260804,8.99,timeout_close,,0,1.12485939258,0.15,0.974859392576,8.99,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_7b0172f21c55701f07ea04ec,sig_68432bafb41e1acd544d337d,legacy_v1,legacy_v1,20260730,000725.SZ,京东方A,未知,54.82,0,5.36,20260731,5.2528,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_d5da93c0569c1e53d2f71d52,sig_02afc77ae92fec379c037e42,legacy_v1,legacy_v1,20260731,300017.SZ,网宿科技,未知,92.98,0,14.03,20260803,13.7494,closed,20260803,13.7494,20260804,20260804,14.299376,take_profit,,0,4,0.15,3.85,14.73,false,0,closed,,3,0.201249074073,0.208997163425
recommend_trade_v1,trd_b12e60faaf04ea679138ba78,sig_4f640b1e72ae97bdc2d66fcd,legacy_v1,legacy_v1,20260731,002555.SZ,三七互娱,未知,82.58,0,19.91,20260803,19.5118,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_0bc8347853889957fc47c3ab,sig_caf7eece83e75335b7643bb8,legacy_v1,legacy_v1,20260731,300170.SZ,汉得信息,未知,63.8,0,16.65,20260803,16.317,closed,20260803,16.317,20260804,20260804,16.96968,take_profit,,0,4,0.15,3.85,16.89,false,0,closed,,4,0.173580871093,0.18026373463
recommend_trade_v1,trd_79957554e7e5e388dc6c2b45,sig_430d58d5afb3d8233d2d768c,legacy_v1,legacy_v1,20260731,300182.SZ,捷成股份,未知,63.72,0,5.1,20260803,4.998,closed,20260803,4.998,20260804,20260804,5.19792,take_profit,,0,4,0.15,3.85,5.72,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_fe132ffad4e7a70fb6669767,sig_b92bb8a7985a51ad49190ebd,legacy_v1,legacy_v1,20260731,300166.SZ,东方国信,未知,61.89,0,13.23,20260803,12.9654,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_97c7faa23622e32f9b96146b,sig_569ef51bfd3bdf027db1bd9b,legacy_v1,legacy_v1,20260731,000009.SZ,中国宝安,未知,61.46,0,7.87,20260803,7.7126,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_b109c268680844af6a2a6781,sig_4d5bb665d809f6a74c2149cd,legacy_v1,legacy_v1,20260731,300525.SZ,博思软件,未知,61.21,0,9.36,20260803,9.1728,closed,20260803,9.1728,20260805,20260805,9.539712,take_profit,,0,4,0.15,3.85,9.37,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_e0a49bbef875f13077567a96,sig_b9ed9e19a640038d464626cc,legacy_v1,legacy_v1,20260731,300244.SZ,迪安诊断,未知,61.14,0,18.25,20260803,17.885,closed,20260803,17.885,20260805,20260805,18.6004,take_profit,,0,4,0.15,3.85,19.75,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_5883b53a2b2c3ecac877cf1e,sig_9e8b459e73cdc212164ab5d5,legacy_v1,legacy_v1,20260731,002400.SZ,省广集团,未知,60.69,0,6.8,20260803,6.664,closed,20260803,6.664,20260804,20260804,6.93056,take_profit,,0,4,0.15,3.85,6.99,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_3df66d9cb2d702c5915dc555,sig_58c065ee10e70cd736ef8f59,legacy_v1,legacy_v1,20260731,002131.SZ,利欧股份,未知,60.45,0,4.66,20260803,4.5668,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_7b84443aebd00d5676f69a67,sig_a439be209a4c126c347c9aef,legacy_v1,legacy_v1,20260803,001696.SZ,宗申动力,未知,58.55,0,15.14,20260804,14.8372,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_dc0abc5cdb276b151a86ca29,sig_3922e0c09e91ada361ba862e,legacy_v1,legacy_v1,20260803,300963.SZ,中洲特材,未知,55.06,0,12.71,20260804,12.4558,closed,20260804,12.42,20260805,20260805,12.9168,take_profit,,0,4,0.15,3.85,12.96,false,0,closed,,1,0.210609836277,0.218718314973
recommend_trade_v1,trd_d3ed29ba8690410e4689520a,sig_96a348ef08aa019ea4779aa1,legacy_v1,legacy_v1,20260803,002602.SZ,世纪华通,未知,54.99,0,13.82,20260804,13.5436,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_70a90b5a3dcc9bd13c00c217,sig_e87250fb883eedf6efd2536f,legacy_v1,legacy_v1,20260803,002031.SZ,巨轮智能,未知,54.33,0,5.21,20260804,5.1058,closed,20260804,5.1058,20260805,20260805,5.310032,take_profit,,0,4,0.15,3.85,5.38,false,0,closed,,2,0.216344360654,0.224673618539
recommend_trade_v1,trd_36c077627061f2715e37bbdf,sig_449a2ece85bdbe3b6a01b361,legacy_v1,legacy_v1,20260803,000818.SZ,航锦科技,未知,54.1,0,13.4,20260804,13.132,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_08f0798102f6fd5bb1603d25,sig_73737692fb27efc1e5abed6d,legacy_v1,legacy_v1,20260803,002639.SZ,雪人集团,未知,54.08,0,12.61,20260804,12.3578,closed,20260804,12.3578,20260805,20260805,12.852112,take_profit,,0,4,0.15,3.85,12.87,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_cd6100726e488907f7579dd7,sig_8f54c55bdee96ace9c4ca72b,legacy_v1,legacy_v1,20260803,002027.SZ,分众传媒,未知,53.94,0,5.34,20260804,5.2332,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_058c97144f8e39b6525d5da2,sig_9ef141b254418a89243363d7,legacy_v1,legacy_v1,20260803,000683.SZ,博源化工,未知,46.58,0,6.11,20260804,5.9878,closed,20260804,5.9878,20260806,20260806,6.12,timeout_close,,0,2.20782257256,0.15,2.05782257256,6.12,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_e518c95980da70dfbd90f328,sig_97624036042ed7e553f327f4,legacy_v1,legacy_v1,20260803,002410.SZ,广联达,未知,42.94,0,9.77,20260804,9.5746,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_a74b2af1f594ab73c935c5df,sig_64b4b3d89c4e03169f24dedb,legacy_v1,legacy_v1,20260803,600577.SH,精达股份,未知,41.87,0,8.09,20260804,7.9282,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_86ba1c350ba844787fa5219c,sig_fb4aaa92cbb5e8140501db27,legacy_v1,legacy_v1,20260804,002438.SZ,江苏神通,未知,80.31,0,14.5,20260805,14.21,closed,20260805,14.21,20260806,20260806,14.7784,take_profit,,0,4,0.15,3.85,14.44,false,0,closed,,3,0.208997163425,0.217043554216
recommend_trade_v1,trd_10850a149c4e11359f8e1ea7,sig_6f9efcf11f539bdd4a351bba,legacy_v1,legacy_v1,20260804,600267.SH,海正药业,未知,71.97,0,12.15,20260805,11.907,closed,20260805,11.907,20260807,20260807,12.38328,take_profit,,0,4,0.15,3.85,13.11,false,0,closed,,4,0.18026373463,0.187203888413
recommend_trade_v1,trd_123ca513df389ccadd4ce306,sig_9b9e5ea4c8515ec63032375d,legacy_v1,legacy_v1,20260804,300363.SZ,博腾股份,未知,63.1,0,17.73,20260805,17.3754,closed,20260805,17.35,20260807,20260807,18.044,take_profit,,0,4,0.15,3.85,20.44,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_1d0a1a73979b2ea01f755720,sig_90cbfe8cf95d4b9f77655db5,legacy_v1,legacy_v1,20260804,000967.SZ,盈峰环境,未知,63.03,0,9.09,20260805,8.9082,closed,20260805,8.75,20260806,20260806,9.21,take_profit_gap,,0,5.25714285714,0.15,5.10714285714,9.37,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_6460b72231e47cdfaa4da894,sig_be3d48a0b318579930a14908,legacy_v1,legacy_v1,20260804,300229.SZ,拓尔思,未知,62.7,0,15.81,20260805,15.4938,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_3b3f93f091a7eb020280b93a,sig_4965a2d48db08ae3cbfd531f,legacy_v1,legacy_v1,20260804,000981.SZ,山子高科,未知,61.51,0,2.88,20260805,2.8224,expired_unfilled,,0,,,0,,,0,0,0.15,0,0,false,0,not_entered,expired_unfilled,0,0,0
recommend_trade_v1,trd_0e39c2b69ceb3f8a6e50aed2,sig_e52e4f3bad5a531c4173d7c3,legacy_v1,legacy_v1,20260804,601611.SH,中国核建,未知,57.25,0,12.12,20260805,11.8776,closed,20260805,11.76,20260806,20260806,12.32,take_profit_gap,,0,4.7619047619,0.15,4.6119047619,11.98,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_b33ecc7dee9e4d7f5a1a09a9,sig_ab642668488a4aa7f8b07dec,legacy_v1,legacy_v1,20260804,300358.SZ,楚天科技,未知,56.57,0,9.15,20260805,8.967,closed,20260805,8.967,20260807,20260807,9.2,timeout_close,,0,2.59841641575,0.15,2.44841641575,9.2,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_b553e1f395758bc71535943f,sig_39b8d06b6929e9602bc955a4,legacy_v1,legacy_v1,20260804,600468.SH,百利电气,未知,55.81,0,6.72,20260805,6.5856,closed,20260805,6.5,20260807,20260807,6.305,stop_loss,,0,-3,0.15,-3.15,6.24,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
recommend_trade_v1,trd_ff588503d71e309214ddae90,sig_950e79ca866b9538e470fc6d,legacy_v1,legacy_v1,20260804,002366.SZ,融发核电,未知,54.92,0,6.44,20260805,6.3112,closed,20260805,6.3,20260806,20260806,6.552,take_profit,,0,4,0.15,3.85,6.4,false,0,skipped_daily_limit,skipped_daily_limit,0,0,0
